timestamp,segment_id,battery_level_pct,soc,battery_temp_C,battery_voltage_mV,battery_current_mA,screen_on,network_type,col09_unknown
2019-10-09 05:28:00+00:00,-1,36.0,0.36,27.0,3774.0,139.0,False,wi-fi,31.0
2019-10-09 05:29:00+00:00,-1,36.0,0.36,27.0,3774.0,139.0,False,wi-fi,31.0
2019-10-09 05:30:00+00:00,-1,36.0,0.36,27.0,3774.0,126.25,False,wi-fi,32.0
2019-10-09 05:31:00+00:00,-1,36.0,0.36,27.0,3774.0,113.5,False,wi-fi,33.0
2019-10-09 06:39:00+00:00,0,36.0,0.36,25.0,3781.0,283.0,False,wi-fi,23.6
2019-10-09 06:40:00+00:00,0,35.875,0.35875,25.208333333333332,3774.5833333333335,260.5,False,wi-fi,22.587500000000002
2019-10-09 06:41:00+00:00,0,35.75,0.3575,25.416666666666668,3768.1666666666665,238.0,False,wi-fi,21.575
2019-10-09 06:42:00+00:00,0,35.625,0.35625,25.625,3761.75,215.5,False,wi-fi,20.5625
2019-10-09 06:43:00+00:00,0,35.55714285714286,0.3555714285714286,25.757142857142856,3757.942857142857,183.6,False,wi-fi,20.178571428571427
2019-10-09 06:44:00+00:00,0,35.489285714285714,0.3548928571428572,25.889285714285712,3754.135714285714,151.7,False,wi-fi,19.794642857142858
2019-10-09 06:45:00+00:00,0,35.42142857142857,0.3542142857142857,26.021428571428572,3750.3285714285716,119.8,False,wi-fi,19.410714285714285
2019-10-09 06:46:00+00:00,0,35.35357142857143,0.3535357142857143,26.15357142857143,3746.5214285714287,87.89999999999999,False,wi-fi,19.026785714285715
2019-10-09 06:47:00+00:00,0,35.285714285714285,0.35285714285714287,26.285714285714285,3742.714285714286,56.0,False,wi-fi,18.642857142857142
2019-10-09 06:48:00+00:00,0,35.214285714285715,0.35214285714285715,26.464285714285715,3738.035714285714,50.75,False,wi-fi,17.132142857142856
2019-10-09 06:49:00+00:00,0,35.14285714285714,0.3514285714285714,26.642857142857142,3733.357142857143,45.5,False,wi-fi,15.62142857142857
2019-10-09 06:50:00+00:00,0,35.07142857142857,0.3507142857142857,26.82142857142857,3728.6785714285716,40.25,False,wi-fi,14.110714285714284
2019-10-09 06:51:00+00:00,0,35.0,0.35,27.0,3724.0,35.0,False,wi-fi,12.6
2019-10-09 06:52:00+00:00,0,35.0,0.35,27.0,3724.0,35.0,False,wi-fi,12.6
2019-10-09 06:53:00+00:00,0,35.0,0.35,27.0,3724.0,39.875,False,wi-fi,12.825
2019-10-09 06:54:00+00:00,0,35.0,0.35,27.0,3724.0,44.75,False,wi-fi,13.05
2019-10-09 06:55:00+00:00,0,35.0,0.35,27.0,3724.0,49.625,False,wi-fi,13.275
2019-10-09 06:56:00+00:00,0,35.0,0.35,27.0,3724.0,54.5,False,wi-fi,13.5
2019-10-09 06:57:00+00:00,0,35.0,0.35,27.0,3724.0,68.0,False,wi-fi,13.8
2019-10-09 06:58:00+00:00,0,35.0,0.35,27.0,3724.0,70.25,False,wi-fi,14.25
2019-10-09 06:59:00+00:00,0,35.0,0.35,27.0,3724.0,70.25,False,wi-fi,14.25
2019-10-09 07:00:00+00:00,0,35.0,0.35,27.0,3724.0,70.25,False,wi-fi,14.25
2019-10-10 11:59:00+00:00,1,12.166666666666666,0.12166666666666666,25.0,3606.8333333333335,222.75,False,wi-fi,17.25
2019-10-10 12:00:00+00:00,1,12.145833333333332,0.12145833333333333,25.0,3605.354166666667,182.125,False,wi-fi,16.59375
2019-10-10 12:01:00+00:00,1,12.125,0.12125,25.0,3603.875,141.5,False,wi-fi,15.9375
2019-10-10 12:02:00+00:00,1,12.0625,0.120625,25.0,3601.4375,113.5,False,wi-fi,14.96875
2019-10-10 12:03:00+00:00,1,12.0,0.12,25.0,3599.0,85.5,False,wi-fi,14.0
2019-10-10 12:04:00+00:00,1,12.0,0.12,25.0,3595.0,71.25,False,wi-fi,13.9375
2019-10-10 12:05:00+00:00,1,12.0,0.12,25.0,3595.0,85.5,False,wi-fi,13.642857142857142
2019-10-10 12:06:00+00:00,1,12.0,0.12,25.0,3595.0,85.5,False,wi-fi,13.642857142857142
2019-10-10 12:07:00+00:00,1,12.0,0.12,25.0,3595.0,71.25,False,wi-fi,13.916666666666666
2019-10-10 12:08:00+00:00,1,12.0,0.12,25.0,3595.0,85.5,False,wi-fi,14.142857142857142
2019-10-10 12:09:00+00:00,1,12.0,0.12,24.988095238095237,3596.845238095238,90.08333333333333,False,wi-fi,14.857142857142856
2019-10-10 12:10:00+00:00,1,12.0,0.12,24.976190476190474,3598.690476190476,94.66666666666667,False,wi-fi,15.571428571428571
2019-10-10 12:11:00+00:00,1,12.0,0.12,24.964285714285715,3600.535714285714,99.25,False,wi-fi,16.285714285714285
2019-10-10 12:12:00+00:00,1,12.0,0.12,24.952380952380953,3602.3809523809523,103.83333333333334,False,wi-fi,17.0
2019-10-10 12:13:00+00:00,1,12.0,0.12,24.94047619047619,3604.2261904761904,108.41666666666667,False,wi-fi,17.71428571428571
2019-10-10 12:14:00+00:00,1,12.0,0.12,24.928571428571427,3606.0714285714284,113.0,False,wi-fi,18.428571428571427
2019-10-10 12:15:00+00:00,1,12.0,0.12,24.9375,3608.1875,108.0,False,wi-fi,17.625
2019-10-10 12:16:00+00:00,1,12.0,0.12,24.94375,3609.66875,108.0,False,wi-fi,17.2125
2019-10-10 12:17:00+00:00,1,12.0,0.12,24.95,3611.15,108.0,False,wi-fi,16.8
2019-10-10 12:18:00+00:00,1,12.0,0.12,24.954545454545453,3612.2272727272725,113.0,False,wi-fi,17.90909090909091
2019-10-10 12:19:00+00:00,1,12.0,0.12,24.954545454545453,3614.7727272727275,113.0,False,wi-fi,18.363636363636363
2019-10-10 12:20:00+00:00,1,12.0,0.12,24.954545454545453,3617.318181818182,140.0,False,wi-fi,20.5
2019-10-10 12:21:00+00:00,1,12.0,0.12,24.954545454545453,3619.8636363636365,140.0,False,wi-fi,20.681818181818183
2019-10-10 12:22:00+00:00,1,12.0,0.12,25.0,3623.0,113.0,False,wi-fi,20.454545454545453
2019-10-10 12:23:00+00:00,1,12.0,0.12,25.0,3623.0,124.83333333333333,False,wi-fi,20.736363636363635
2019-10-10 12:24:00+00:00,1,12.0,0.12,25.0,3623.0,136.66666666666666,False,wi-fi,21.01818181818182
2019-10-10 12:25:00+00:00,1,12.0,0.12,25.0,3623.0,148.5,False,wi-fi,21.3
2019-10-10 12:26:00+00:00,1,12.0,0.12,25.0,3623.0,169.0,False,wi-fi,21.45
2019-10-10 12:27:00+00:00,1,12.0,0.12,25.0,3623.0,153.0,False,wi-fi,22.166666666666668
2019-10-10 12:28:00+00:00,1,12.0,0.12,25.0,3623.0,153.0,False,wi-fi,22.404761904761905
2019-10-10 12:29:00+00:00,1,12.0,0.12,25.0,3623.0,153.0,False,wi-fi,22.642857142857142
2019-10-10 12:30:00+00:00,1,12.0,0.12,25.0,3623.0,164.5,False,wi-fi,23.0
2019-10-10 12:31:00+00:00,1,12.0,0.12,25.0,3623.0,185.0,False,wi-fi,19.2
2019-10-11 05:51:00+00:00,2,20.75,0.2075,30.125,4051.5,1.0,True,wi-fi,21.75
2019-10-11 05:52:00+00:00,2,21.11111111111111,0.2111111111111111,30.22222222222222,4051.3333333333335,1.0,True,wi-fi,20.666666666666668
2019-10-11 05:53:00+00:00,2,21.5,0.215,30.3,4054.2,1.0,True,wi-fi,19.8
2019-10-11 05:54:00+00:00,3,21.90909090909091,0.21909090909090911,30.272727272727273,4057.0,1.0,True,wi-fi,19.09090909090909
2019-10-11 05:55:00+00:00,4,22.727272727272727,0.22727272727272727,30.272727272727273,4060.2727272727275,1.0,True,wi-fi,18.454545454545453
2019-10-11 05:56:00+00:00,5,23.545454545454547,0.23545454545454547,30.272727272727273,4064.090909090909,1.0,True,wi-fi,19.636363636363637
2019-10-11 05:57:00+00:00,6,24.454545454545453,0.24454545454545454,30.363636363636363,4066.090909090909,1.0,True,wi-fi,20.863636363636363
2019-10-11 05:58:00+00:00,7,25.363636363636363,0.25363636363636366,30.454545454545453,4067.818181818182,1.0,True,wi-fi,23.136363636363637
2019-10-11 05:59:00+00:00,8,26.272727272727273,0.26272727272727275,30.545454545454547,4070.5454545454545,1.0,True,wi-fi,25.045454545454547
2019-10-11 06:00:00+00:00,9,27.181818181818183,0.27181818181818185,30.636363636363637,4073.181818181818,1.0,True,wi-fi,25.227272727272727
2019-10-11 06:01:00+00:00,10,28.09090909090909,0.2809090909090909,30.818181818181817,4076.318181818182,1.0,True,wi-fi,25.045454545454547
2019-10-11 06:02:00+00:00,11,29.0,0.29,30.90909090909091,4078.681818181818,1.0,True,wi-fi,23.227272727272727
2019-10-11 06:03:00+00:00,12,29.90909090909091,0.2990909090909091,31.0,4082.318181818182,1.0,True,wi-fi,24.59090909090909
2019-10-11 06:04:00+00:00,13,30.90909090909091,0.3090909090909091,31.09090909090909,4083.590909090909,1.0,True,wi-fi,25.772727272727273
2019-10-11 06:05:00+00:00,14,31.90909090909091,0.3190909090909091,31.272727272727273,4085.409090909091,1.0,True,wi-fi,27.318181818181817
2019-10-11 06:06:00+00:00,15,32.81818181818182,0.3281818181818182,31.454545454545453,4087.590909090909,1.0,True,wi-fi,27.318181818181817
2019-10-11 06:07:00+00:00,16,33.72727272727273,0.3372727272727273,31.636363636363637,4089.590909090909,1.0,True,wi-fi,26.136363636363637
2019-10-11 06:08:00+00:00,17,34.63636363636363,0.3463636363636363,31.681818181818183,4094.1363636363635,1.0,True,wi-fi,24.90909090909091
2019-10-11 06:09:00+00:00,18,35.59090909090909,0.35590909090909095,31.681818181818183,4097.454545454545,1.0,True,wi-fi,22.636363636363637
2019-10-11 06:10:00+00:00,19,36.54545454545455,0.3654545454545455,31.681818181818183,4100.227272727273,1.0,True,wi-fi,20.272727272727273
2019-10-11 06:11:00+00:00,20,37.5,0.375,31.681818181818183,4103.863636363636,1.0,True,wi-fi,18.90909090909091
2019-10-11 06:12:00+00:00,21,38.5,0.385,31.59090909090909,4106.363636363636,1.0,True,wi-fi,17.727272727272727
2019-10-11 06:13:00+00:00,22,39.40909090909091,0.39409090909090905,31.5,4110.818181818182,1.0,True,wi-fi,16.09090909090909
2019-10-11 06:14:00+00:00,23,40.5,0.405,31.40909090909091,4114.454545454545,1.0,True,wi-fi,14.727272727272727
2019-10-11 06:15:00+00:00,24,41.5,0.415,31.318181818181817,4117.727272727273,1.0,True,wi-fi,13.545454545454545
2019-10-11 06:16:00+00:00,25,42.5,0.425,31.227272727272727,4120.090909090909,1.0,True,wi-fi,12.0
2019-10-11 06:17:00+00:00,26,43.59090909090909,0.4359090909090909,31.136363636363637,4121.545454545455,1.0,True,wi-fi,12.0
2019-10-11 06:18:00+00:00,27,44.68181818181818,0.4468181818181818,31.045454545454547,4124.090909090909,1.0,True,wi-fi,12.0
2019-10-11 06:19:00+00:00,28,45.77272727272727,0.45772727272727276,31.0,4126.181818181818,1.0,True,wi-fi,12.0
2019-10-11 06:20:00+00:00,29,46.81818181818182,0.4681818181818182,31.0,4127.954545454545,1.0,True,wi-fi,12.0
2019-10-11 06:21:00+00:00,30,47.77272727272727,0.4777272727272727,31.0,4129.272727272727,1.0,True,wi-fi,12.0
2019-10-11 06:22:00+00:00,31,48.81818181818182,0.4881818181818182,31.0,4131.909090909091,1.0,True,wi-fi,12.0
2019-10-11 06:23:00+00:00,32,49.81818181818182,0.4981818181818182,30.954545454545453,4134.090909090909,1.0,True,wi-fi,12.0
2019-10-11 06:24:00+00:00,33,50.90909090909091,0.509090909090909,30.863636363636363,4137.090909090909,1.0,True,wi-fi,12.0
2019-10-11 06:25:00+00:00,34,51.90909090909091,0.519090909090909,30.772727272727273,4140.0,1.0,True,wi-fi,12.0
2019-10-11 06:26:00+00:00,35,52.90909090909091,0.5290909090909091,30.681818181818183,4142.545454545455,1.0,True,wi-fi,12.0
2019-10-11 06:27:00+00:00,36,53.81818181818182,0.5381818181818182,30.59090909090909,4146.454545454545,1.0,True,wi-fi,12.0
2019-10-11 06:28:00+00:00,37,54.81818181818182,0.5481818181818182,30.5,4149.545454545455,1.0,True,wi-fi,12.0
2019-10-11 06:29:00+00:00,38,55.81818181818182,0.5581818181818182,30.40909090909091,4152.727272727273,1.0,True,wi-fi,12.0
2019-10-11 06:30:00+00:00,39,56.81818181818182,0.5681818181818182,30.318181818181817,4154.0,1.0,True,wi-fi,12.0
2019-10-11 06:32:00+00:00,40,58.90909090909091,0.5890909090909091,30.136363636363637,4161.090909090909,1.0,True,wi-fi,12.0
2019-10-11 06:33:00+00:00,41,59.90909090909091,0.5990909090909091,30.045454545454547,4164.363636363636,1.0,True,wi-fi,12.0
2019-10-11 06:34:00+00:00,42,60.90909090909091,0.609090909090909,30.0,4168.363636363636,1.0,True,wi-fi,12.0
2019-10-11 06:36:00+00:00,43,62.72727272727273,0.6272727272727273,30.0,4173.454545454545,1.0,True,wi-fi,12.0
2019-10-11 06:37:00+00:00,44,63.63636363636363,0.6363636363636364,30.0,4177.454545454545,1.0,True,wi-fi,12.0
2019-10-11 06:38:00+00:00,45,64.63636363636364,0.6463636363636364,30.0,4180.363636363636,1.0,True,wi-fi,12.0
2019-10-11 06:39:00+00:00,46,65.54545454545455,0.6554545454545455,30.0,4186.181818181818,1.0,True,wi-fi,12.0
2019-10-11 06:40:00+00:00,47,66.45454545454545,0.6645454545454546,30.0,4190.818181818182,1.0,True,wi-fi,12.0
2019-10-11 06:41:00+00:00,48,67.36363636363636,0.6736363636363636,30.0,4197.0,1.0,True,wi-fi,12.0
2019-10-11 06:42:00+00:00,49,68.27272727272727,0.6827272727272726,30.0,4202.090909090909,1.0,True,wi-fi,12.0
2019-10-11 06:43:00+00:00,50,69.18181818181819,0.6918181818181819,30.0,4208.363636363636,1.0,True,wi-fi,12.0
2019-10-11 06:44:00+00:00,51,70.0909090909091,0.7009090909090909,30.0,4213.454545454545,1.0,True,wi-fi,12.0
